Name,Status,Location,Price,Stars,Ratings,Link
"Lenovo Thinkpad X1 Carbon i5 3427U 1.8Ghz 4Gb 128Gb SSD DP WEBCAM 14"" Win 10 Pro",Pre-Owned,From Australia,"8,432.37 CZK",0,0,https://www.ebay.com/itm/Lenovo-Thinkpad-X1-Carbon-i5-3427U-1-8Ghz-4Gb-128Gb-SSD-DP-WEBCAM-14-Win-10-Pro/323801158838?hash=item4b640d94b6:g:OnUAAOSwQ0Rc0rWb
Lenovo X1 Carbon Gen 3 i7 2.4GHZ/8GB Ram/750GB HDD/Windows 10 Pro/*Warranty*,Refurbished,From United States,"11,304.29 CZK",0,0,https://www.ebay.com/itm/Lenovo-X1-Carbon-Gen-3-i7-2-4GHZ-8GB-Ram-750GB-HDD-Windows-10-Pro-Warranty/283683787160?hash=item420cdf1198:g:2ucAAOSwTUBd1sFe
 Lenovo ThinkPad X1 Carbon 2nd Gen w/Dock i5-4300U 4GB 128GB SSD FHD IPS Win10,Refurbished,From United States,"6,011.93 CZK",4.5,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-2nd-Gen-w-Dock-i5-4300U-4GB-128GB-SSD-FHD-IPS-Win10/123793787578?epid=20031092292&hash=item1cd2af4aba:g:DP4AAOSw1NNc-HqE
Lenovo Thinkpad x1 Carbon 2nd gen Core i7 2.10 ghz 128GB SSD Windows 10 64 bit,Pre-Owned,From United States,"5,687.66 CZK",4.5,0,https://www.ebay.com/itm/Lenovo-Thinkpad-x1-Carbon-2nd-gen-Core-i7-2-10-ghz-128GB-SSD-Windows-10-64-bit/264484403772?epid=20031092292&hash=item3d947fba3c:g:bB4AAOSwbn1dk7MT
ThinkPad X1 Carbon Gen 7 14” laptop•Intel®™ i5-8265U•M2•Intel® UHD 620•QHD,Brand New,From United States,"31,118.82 CZK",0,0,https://www.ebay.com/itm/ThinkPad-X1-Carbon-Gen-7-14-laptop-Intel-i5-8265U-M2-Intel-UHD-620-QHD/303492167953?hash=item46a98af911:g:suEAAOSwwiteVpCK
ThinkPad X1 Carbon Gen 7 14” laptop•Intel® UHD 620•W10P•Intel®™ i7-8565U•16GBGB,Brand New,From United States,"38,430.63 CZK",0,0,https://www.ebay.com/itm/ThinkPad-X1-Carbon-Gen-7-14-laptop-Intel-UHD-620-W10P-Intel-i7-8565U-16GBGB/293483008164?hash=item4454f350a4:g:htoAAOSw1ZJeVpOT
Lenovo ThinkPad x1 Carbon 3rd Gen 2.6GHz i7-5600U 8GB 256GB M.2 Win10 2560x1440,Refurbished,From United States,"9,284.60 CZK",4.5,0,https://www.ebay.com/itm/Lenovo-ThinkPad-x1-Carbon-3rd-Gen-2-6GHz-i7-5600U-8GB-256GB-M-2-Win10-2560x1440/383127552339?epid=20031092292&hash=item59342e8153:g:RMcAAOSwC-5eQsn-
ThinkPad X1 Carbon Gen 7 14” laptop•16GBGB•M2•Intel®™ i7-8565U•Intel® UHD 620,Refurbished,From United States,"37,757.94 CZK",0,0,https://www.ebay.com/itm/ThinkPad-X1-Carbon-Gen-7-14-laptop-16GBGB-M2-Intel-i7-8565U-Intel-UHD-620/303492172773?hash=item46a98b0be5:g:L0sAAOSwPA1eVpMC
"Lenovo ThinkPad X1 Carbon 1St Gen.14"" Laptop PC i7-3667U 128GB SSD 8GB RAM A",Refurbished,From United States,"6,731.27 CZK",4.5,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-1St-Gen-14-Laptop-PC-i7-3667U-128GB-SSD-8GB-RAM-A/113722864114?epid=20031092292&hash=item1a7a6931f2:g:NtUAAOSwhwpdJz8B
"Lenovo Thinkpad X1 Carbon 6th Gen: Core i7-8550U, 512GB, Fhd, LTE",Pre-Owned,From United Kingdom,"30,061.79 CZK",0,0,https://www.ebay.com/itm/Lenovo-Thinkpad-X1-Carbon-6th-Gen-Core-i7-8550U-512GB-Fhd-LTE/202908001187?hash=item2f3e4263a3:g:gt0AAOSwBi5d6tuE
"Lenovo X1 Carbon G7 i7-8565U 14"" WQHD 512GB SSD 16GB Wifi+BT 4G LTE Win10 64",Brand New,From Australia,"49,042.67 CZK",0,0,https://www.ebay.com/itm/Lenovo-X1-Carbon-G7-i7-8565U-14-WQHD-512GB-SSD-16GB-Wifi-BT-4G-LTE-Win10-64/264462123599?hash=item3d932bc24f:g:5sUAAOSwCH9d5VbT
"Lenovo THINKPAD X1 Carbon 14"" Laptop - Core i7 1.8GHz CPU, 16GB RAM, 512GB SSD",Brand New,From United Kingdom,"58,841.96 CZK",0,0,https://www.ebay.com/itm/Lenovo-THINKPAD-X1-Carbon-14-Laptop-Core-i7-1-8GHz-CPU-16GB-RAM-512GB-SSD/383114928095?hash=item59336ddfdf:g:4lcAAOSwOWNdXBre
"Lenovo ThinkPad X1 20Carbon 14"" WQHD Laptop i7-7600U 16GB 1TB NVMe SSD Win10 Pro",Brand New,From United States,"42,965.34 CZK",5.0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-20Carbon-14-WQHD-Laptop-i7-7600U-16GB-1TB-NVMe-SSD-Win10-Pro/153017352975?epid=886265970&hash=item23a08b830f:g:hK8AAOSw~RFa9Izf
Lenovo ThinkPad X1 Carbon 1st Gen i7-3667U 2.00Ghz 8GB RAM 240GB SSD Win 10 Pro,Refurbished,From United States,"13,223.69 CZK",0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-1st-Gen-i7-3667U-2-00Ghz-8GB-RAM-240GB-SSD-Win-10-Pro/233493624925?hash=item365d4df85d:g:ILMAAOSwPwpeRLHy
"Lenovo ThinkPad X1 Carbon 14"" Core i7-3667U 8GB 240GB SSD Win10 Pro Touchscreen",Refurbished,From United Kingdom,"11,148.54 CZK",0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-14-Core-i7-3667U-8GB-240GB-SSD-Win10-Pro-Touchscreen/293018818290?hash=item44394856f2:g:fQoAAOSwnh5cOJQ~
"Lenovo ThinkPad X1 Carbon 7th Gen 14"" FHD, i5-8365U, 16GB, 512GB SSD NVMe  NEW",Brand New,From United States,"29,015.11 CZK",0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-7th-Gen-14-FHD-i5-8365U-16GB-512GB-SSD-NVMe-NEW/383376852002?hash=item59430a8422:g:MBUAAOSwXSZdrAKK
Lenovo ThinkPad X1 Carbon Gen 6 i7 256GB SSD 8GB RAM (20KH003HAU),Brand New,From Australia,"33,545.51 CZK",Len,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-Gen-6-i7-256GB-SSD-8GB-RAM-20KH003HAU/392699555774?epid=24020034381&hash=item5b6eb7afbe:g:dAwAAOSwQFpeUy7x
"Thinkpad Carbon x1 6th gen, i7-8650U, 1.90Ghz, 14”, 512 GB, 16GB Memory, WinPro",Open Box,From United States,"32,496.92 CZK",0,0,https://www.ebay.com/itm/Thinkpad-Carbon-x1-6th-gen-i7-8650U-1-90Ghz-14-512-GB-16GB-Memory-WinPro/193278993793?hash=item2d00536581:g:Yj8AAOSwy2BeGeOD
"Thinkpad X1 Carbon 6th Gen, i7-8650U, 1.90Ghz, 14”, 512 GB, 16GB Memory, Black",Pre-Owned,From United States,"27,854.51 CZK",0,0,https://www.ebay.com/itm/Thinkpad-X1-Carbon-6th-Gen-i7-8650U-1-90Ghz-14-512-GB-16GB-Memory-Black/402023938821?hash=item5d9a7e7b05:g:RlMAAOSwTZ9eD95m
"Lenovo ThinkPad X1 Carbon  i5-4200U, 4GB RAM 256GB SSD, Windows 10 Pro",Pre-Owned,From United States,"5,570.90 CZK",0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-i5-4200U-4GB-RAM-256GB-SSD-Windows-10-Pro/153685930907?hash=item23c865339b:g:kV4AAOSwn0VdpjOZ
"Lenovo ThinkPad X1 Carbon 7th Gen 14"" (1TB SSD, Intel Core i7 8th Generation,...",Brand New,From United States,"41,781.76 CZK",Len,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-7th-Gen-14-1TB-SSD-Intel-Core-i7-8th-Generation/352950650956?epid=16033716225&hash=item522d7f884c:g:GvMAAOSwcrJeM1eI
"Laptop lenovo thinkpad carbon x1 14,1"" (4 gb, 1,80ghz, 180 gb",Brand New,From France,"14,500.80 CZK",Ord,0,https://www.ebay.com/itm/Ordinateur-portable-Lenovo-ThinkPad-Carbon-X1-14-1-4-Go-1-80GHz-180-Go/352975910768?epid=19034590419&hash=item522f00f770:g:XwwAAOSwWk1eTGBw
Lenovo ThinkPad 6th Carbon x1-i7 8th - 256gb - 8gb-Full HD-SIM-Touch ID.,Pre-Owned,From Italy,"37,828.16 CZK",0,0,https://www.ebay.com/itm/Lenovo-Thinkpad-6th-Carbon-X1-I7-8th-256GB-8GB-FULL-HD-SIM-TOUCH-ID/402051847596?hash=item5d9c2855ac:g:4UcAAOSwUHleLJum
"Lenovo ThinkPad X1 Carbon Gen3 Core i5 5300U 8G 180G SSD WiFi 14"" FHD Win 10 Pro",Refurbished,From Australia,"8,570.36 CZK",0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-Gen3-Core-i5-5300U-8G-180G-SSD-WiFi-14-FHD-Win-10-Pro/333503487955?hash=item4da65b5fd3:g:h~sAAOSwO5VeN6-o
"Lenovo ThinkPad X1 Carbon 14"" Laptop - 1.68GHz i5-3427u 4GB 128GB SSD -1st Gen",Pre-Owned,From United States,"3,945.82 CZK",4.5,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-14-Laptop-1-68GHz-i5-3427u-4GB-128GB-SSD-1st-Gen/184121266909?epid=20031092292&hash=item2ade7b92dd:g:UboAAOSwclheF4T7
"Lenovo Thinkpad X1 Carbon 14"" Intel Core i7 6th gen 6600u 2.60GHz 8GB 512Gb",Pre-Owned,From United Kingdom,"18,097.50 CZK",0,0,https://www.ebay.com/itm/Lenovo-Thinkpad-X1-Carbon-14-Intel-Core-i7-6th-gen-6600u-2-60GHz-8GB-512Gb/123937351963?hash=item1cdb3de91b:g:7IQAAOSw30JdodoH
"Thinkpad X1 Carbon Touch / i7-3667U 2GHz/8GB/240GBSSD/14""/noDVD/Win8P",Brand New,From Slovenia,"16,573.43 CZK",0,0,https://www.ebay.com/itm/Thinkpad-X1-Carbon-Touch-i7-3667U-2GHz-8GB-240GBSSD-14-noDVD-Win8P/293367358247?hash=item444e0ea327:g:d6UAAOSwYS5duyHv
" Lenovo ThinkPad X1 Carbon 7th Gen 14"" FHD i5-8265U 8GB 256gB SSD ",Brand New,From Canada,"26,644.40 CZK",0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-7th-Gen-14-FHD-i5-8265U-8GB-256gB-SSD/223779372942?hash=item341a4a3f8e:g:gtkAAOSwYDZd5qk~
Lenovo THINKPAD X1 Carbone I7-8550U Ts,Brand New,From Germany,"63,298.87 CZK",Len,0,https://www.ebay.com/itm/Lenovo-THINKPAD-X1-Carbone-I7-8550U-Ts/174038138860?epid=26034410779&hash=item28857b3fec:g:EAcAAOSwxXJc0XQ3
"ThinkPad X1 Carbon 14in 1.9GHz i5-4300U processor 8GB, 256GB, WQHD (2560 X 1440)",Pre-Owned,From United States,"23,653.12 CZK",Thi,0,https://www.ebay.com/itm/ThinkPad-X1-Carbon-14in-1-9GHz-i5-4300U-processor-8GB-256GB-WQHD-2560-X-1440/123626624150?epid=219531209&hash=item1cc8b89496:g:M0EAAOSwUpFcVoui
"Lenovo ThinkPad X1 Carbon 4th Gen 14"" - Intel Core i5-6300U - 256GB SSD - 8GB",Pre-Owned,From United Kingdom,"15,076.21 CZK",0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-4th-Gen-14-Intel-Core-i5-6300U-256GB-SSD-8GB/283786287947?hash=item4212fb1b4b:g:XbAAAOSwf9teSs03
"Lenovo ThinkPad X1 Carbon 6th X1C6 i7-8650U, 16GB, 1TB, HDR Warrty 6/16/2021",Pre-Owned,From United States,"25,533.30 CZK",Len,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-6th-X1C6-i7-8650U-16GB-1TB-HDR-Warrty-6-16-2021/274198479793?epid=6021391258&hash=item3fd780c3b1:g:NUUAAOSw75BeGoj8
"Lenovo ThinkPad X1 Carbon 2nd Gen - I5-4300U 2.9 GHz, 8GB RAM, 180GB SSD Win 10",Pre-Owned,From United States,"5,803.02 CZK",0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-2nd-Gen-I5-4300U-2-9-GHz-8GB-RAM-180GB-SSD-Win-10/164087865404?hash=item263466203c:g:SKAAAOSw~PdeTIxJ
"Lenovo thinkpad x1 carbon i7 2,6ghz 16gb 256gb ssd umts uhd2560 x 1440 win10",Pre-Owned,From Germany,"23,049.96 CZK",0,0,https://www.ebay.com/itm/Lenovo-THINKPAD-X1-Carbone-i7-2-6GHz-16GB-256GB-SSD-UHD2560-X-1440-Umts-Win10/362743132219?hash=item54752cf03b:g:73oAAOSwKDpbt5FO
"Lenovo ThinkPad X1 Carbon 14in. (128GB, Intel Core i5 3rd Gen., 1.8GHz, 4GB)...",Pre-Owned,From Canada,"10,483.04 CZK",0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-14in-128GB-Intel-Core-i5-3rd-Gen-1-8GHz-4GB/283587825836?epid=0&hash=item420726d0ac:g:lJYAAOSwdsBdXX3Z
"Lenovo X1 Carbon G7 i5-8265U 14"" FHD 256GB SSD 8GB Wifi+BT No WWAN Win10 64",Brand New,From Australia,"42,909.73 CZK",0,0,https://www.ebay.com/itm/Lenovo-X1-Carbon-G7-i5-8265U-14-FHD-256GB-SSD-8GB-Wifi-BT-No-WWAN-Win10-64/264462126770?hash=item3d932bceb2:g:RiEAAOSwdkNd5Vep
"Lenovo ThinkPad X1 Carbon G4 14"" Intel i5-6300U @2.4Ghz 8GB 118GB SSD Win 10",Pre-Owned,From Australia,"9,965.53 CZK",0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-G4-14-Intel-i5-6300U-2-4Ghz-8GB-118GB-SSD-Win-10/383405855357?hash=item5944c5127d:g:iOIAAOSwRi9eOTsZ
Lenovo ThinkPad X1 Carbon Gen 7 - Black,Open Box,From United States,"37,139.34 CZK",0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-Gen-7-Black/362854010485?hash=item547bc8ce75:g:Hm4AAOSwR8hd-VRK
"Lenovo X1 Carbon G6 20KHS1CK00 14""WQHD Core i7-8550U 8GB 256GB SSD 4G-LTE Win...",Brand New,From Australia,"36,320.52 CZK",0,0,https://www.ebay.com/itm/Lenovo-X1-Carbon-G6-20KHS1CK00-14-WQHD-Core-i7-8550U-8GB-256GB-SSD-4G-LTE-Win/223757143828?hash=item3418f70f14:g:RsQAAOSwZf5d08r6
"Lenovo ThinkPad x1 Carbon Black Laptop 35,6 CM (14"") 2560 x 1440 x",Brand New,From Italy,"53,434.80 CZK",Len,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-Nero-Computer-portatile-35-6-cm-14-2560-x-1440-Pixe/274284953400?epid=28035775052&hash=item3fdca83f38:g:uBkAAOSwkiVeRAXq
"Lenovo ThinkPad X1 Carbon Gen 7 i7-8665U 1TB SSD 16GB 14"" UHD  - 20QD001XUS",Brand New,From United States,"52,923.33 CZK",0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-Gen-7-i7-8665U-1TB-SSD-16GB-14-UHD-20QD001XUS/184173569385?hash=item2ae199a569:g:z9sAAOSwFR5eM4iL
Lenovo thinkpad Carbon X1 i7-3667U 2.00 GHz 8 GB RAM Webcam (66),Pre-Owned,From United States,"5,547.69 CZK",0,0,https://www.ebay.com/itm/Lenovo-thinkpad-Carbon-X1-i7-3667U-2-00-GHz-8-GB-RAM-Webcam-66/401866274411?hash=item5d9118b66b:g:tqgAAOSw6w1crgke
"Lenovo ThinkPad X1 Carbon 6th GEN., 20KHS25800",New (Other),From Germany,"42,846.70 CZK",0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-6th-Gen-20KHS25800/293410606126?hash=item4450a28c2e:g:iwsAAOSwryheEwzq
"Lenovo X1 Carbon G6 20KH000FAU 14""FHD IPS Core i5 8250U 8GB 256GB SSD Windows...",Brand New,From Australia,"31,874.36 CZK",0,0,https://www.ebay.com/itm/Lenovo-X1-Carbon-G6-20KH000FAU-14-FHD-IPS-Core-i5-8250U-8GB-256GB-SSD-Windows/223757143833?hash=item3418f70f19:g:cGcAAOSwtgxd08r6
Lenovo ThinkPad X1 Carbon i7-7500U 2.7GHz Ram 16GB SSD 256 Win 10 Pn SL10K24855,Refurbished,From United States,"30,152.50 CZK",0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-i7-7500U-2-7GHz-Ram-16GB-SSD-256-Win-10-Pn-SL10K24855/233058468027?hash=item36435e00bb:g:aA0AAOSwPmVcG7h8
Lenovo Lenovo X1 Carbon i7 8GB with Windows 10,Pre-Owned,From United States,"5,779.81 CZK",0,0,https://www.ebay.com/itm/Lenovo-Lenovo-X1-Carbon-i7-8GB-with-Windows-10/254519594718?hash=item3b428ccede:g:WE0AAOSwJjFeADR1
Lenovo ThinkPad X1 Carbon Gen 7 i5 16GB RAM 512GB SSD (20QDS00T00),Brand New,From Australia,"38,738.32 CZK",0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-Gen-7-i5-16GB-RAM-512GB-SSD-20QDS00T00/392699609413?hash=item5b6eb88145:g:0bEAAOSwyaNeUz2O
"Lenovo THINKPAD X1 Carbon 14 "" Laptop - Core i7 1.8GHz CPU,16GB RAM, 512GB SSD",Brand New,From United Kingdom,"58,872.98 CZK",0,0,https://www.ebay.com/itm/Lenovo-THINKPAD-X1-Carbon-14-Laptop-Core-i7-1-8GHz-CPU-16GB-RAM-512GB-SSD/183926037121?hash=item2ad2d89a81:g:4lcAAOSwOWNdXBre
"Lenovo ThinkPad X1 Carbon 14'' 5th Gen (256 GB SSD, Intel Core i7 6th Gen 8 GB) ",Brand New,From United States,"27,854.51 CZK",0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-14-5th-Gen-256-GB-SSD-Intel-Core-i7-6th-Gen-8-GB/264286664458?hash=item3d88b6770a:g:x98AAOSwjX1auSiO
"Lenovo ThinkPad X1 Carbon (6th gen) 512GB, i7-8550U,16GB RAM, 14'' WQHD 500 nits",New (Other),From United Kingdom,"39,276.41 CZK",0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-6th-gen-512GB-i7-8550U-16GB-RAM-14-WQHD-500-nits/274032539874?hash=item3fcd9cb8e2:g:Y88AAOSwgitdkOgi
20KH006TAU - Lenovo X1 Carbon G6 i7-8550U Notebook - Demo Unit,New (Other),From Australia,"30,647.84 CZK",5.0,0,https://www.ebay.com/itm/20KH006TAU-Lenovo-X1-Carbon-G6-i7-8550U-Notebook-Demo-Unit/372837639919?epid=14027517527&hash=item56cedae6ef:g:DbMAAOSwKeNdr3HO
Lenovo ThinkPad X1 Carbon 14in. Notebook/Laptop,Pre-Owned,From United States,"3,481.81 CZK",4.5,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-14in-Notebook-Laptop/283647652151?epid=118267529&hash=item420ab7b137:g:UXMAAOSwiJRdqjyu
"Lenovo ThinkPad X1 Carbon G7 14""WQHD Core i7 8565U 8GB 256GB SSD W10P 3Y OnSi...",Brand New,From Australia,"39,540.16 CZK",0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-G7-14-WQHD-Core-i7-8565U-8GB-256GB-SSD-W10P-3Y-OnSi/223757144067?hash=item3418f71003:g:5G4AAOSw9ltd08r-
Lenovo X1 Carbon i7 3667u 3rd gen 256gb 8gbTouch Screen,Pre-Owned,From United Kingdom,"10,544.29 CZK",0,0,https://www.ebay.com/itm/Lenovo-X1-Carbon-i7-3667u-3rd-gen-256gb-8gbTouch-Screen/124072118547?hash=item1ce3464913:g:A4cAAOSwhY1dmZ1J
"Lenovo ThinkPad X1 Carbon G6 14 inch (256B,Core i7 8th Gen.,1.8GHz,16GB)...",Brand New,From Australia,"42,913.11 CZK",0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-G6-14-inch-256B-Core-i7-8th-Gen-1-8GHz-16GB/323780984848?epid=0&hash=item4b62d9c010:g:wewAAOSwig9dITMH
"Lenovo thinkpad x 1 carbon i7 2,6ghz 8gb 256gb ssd 2560x1440 win10 d68 umts",Pre-Owned,From Germany,"18,006.20 CZK",0,0,https://www.ebay.com/itm/Lenovo-Thinkpad-X-1-Carbone-I7-2-6ghz-8gb-256gb-SSD-2560x1440-Win10-Umts-D68/113698127670?hash=item1a78efbf36:g:H6IAAOSw4J5a6aLH
"Lenovo THINKPAD X1 Carbone 14 "" Laptop - Coeur i5 1.6GHz CPU ,8GB RAM, 256GB SSD",Brand New,From United Kingdom,"49,662.07 CZK",0,0,https://www.ebay.com/itm/Lenovo-THINKPAD-X1-Carbone-14-Laptop-Coeur-i5-1-6GHz-CPU-8GB-RAM-256GB-SSD/113861380675?hash=item1a82aaca43:g:4lcAAOSwOWNdXBre
"Lenovo X1 Carbon G7 20QDS00M00 14""FHD Core i5 8265U 8GB 256GB SSD W10P 3-Year...",Brand New,From Australia,"31,414.42 CZK",0,0,https://www.ebay.com/itm/Lenovo-X1-Carbon-G7-20QDS00M00-14-FHD-Core-i5-8265U-8GB-256GB-SSD-W10P-3-Year/223757144000?hash=item3418f70fc0:g:~9gAAOSwP~Fd08r9
"Lenovo thinkpad x1 carbon i5 1,8ghz 8gb 180gb ssd 14"" 1600x900 win7 3460-5s5 b",Pre-Owned,From Germany,"5,396.82 CZK",Len,0,https://www.ebay.com/itm/Lenovo-THINKPAD-X1-Carbone-i5-1-8Ghz-8Gb-180Gb-SSD-14-1600x900-Win7-3460-5S5-B/303288545855?epid=1374921084&hash=item469d67f23f:g:EV4AAOSwFpVbXxnw
"Lenovo ThinkPad X1 Carbon G6 20KHS0L900 14.0""FHD i5-8250U 8GB 256G SSD Window...",Brand New,From Australia,"29,574.63 CZK",0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-G6-20KHS0L900-14-0-FHD-i5-8250U-8GB-256G-SSD-Window/223614639369?hash=item3410789d09:i:223614639369
Lenovo X1 Carbon 6th Gen Laptop - i7 (8th GEN) 8650U - 16GB RAM - 256gb SSD,Pre-Owned,From United Kingdom,"39,125.65 CZK",0,0,https://www.ebay.com/itm/Lenovo-X1-Carbon-6th-Gen-Laptop-i7-8th-GEN-8650U-16GB-RAM-256gb-SSD/202908004625?hash=item2f3e427111:g:Cz4AAOSwYTBeSv8f
"Lenovo THINKPAD X1 Carbone (7th Génération) 14 "" Ultrabook - Coeur i7 1.8GHz",Brand New,From United Kingdom,"63,248.69 CZK",0,0,https://www.ebay.com/itm/Lenovo-THINKPAD-X1-Carbone-7th-Generation-14-Ultrabook-Coeur-i7-1-8GHz/184162080972?hash=item2ae0ea58cc:g:kdYAAOSwWcVePC2R
Lenovo X1 Carbon I7-4600U Ultrabook 8gb 256gb 20A7-0020QUS,Refurbished,From United States,"8,101.02 CZK",0,0,https://www.ebay.com/itm/Lenovo-X1-Carbon-I7-4600U-Ultrabook-8gb-256gb-20A7-0020QUS/392134154449?hash=item5b4d0458d1:g:Zw4AAOSwEsFbsbwn
"Lenovo ThinkPad X1 Carbon (6th Gen - Black) 14'' (512 GB, Intel Core i7 8th Gen)",Open Box,From United States,"41,781.76 CZK",5.0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-6th-Gen-Black-14-512-GB-Intel-Core-i7-8th-Gen/352657658419?epid=243647340&hash=item521c08d233:g:wrEAAOSwHghc0IM8
"Lenovo ThinkPad X1 Carbon G6 14.0""WQHD Core i7 8550U 8GB 256G SSD Win10 Pro L...",Brand New,From Australia,"34,327.42 CZK",Len,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-G6-14-0-WQHD-Core-i7-8550U-8GB-256G-SSD-Win10-Pro-L/223614639371?epid=24020034381&hash=item3410789d0b:i:223614639371
"Lenovo ThinkPad X1 Carbon 14in. (256GB, Intel Core i7 3rd Gen., 2.4GHz, 8G)...",Refurbished,From United States,"26,647.48 CZK",5.0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-14in-256GB-Intel-Core-i7-3rd-Gen-2-4GHz-8G/401732582949?epid=206980372&hash=item5d8920be25:g:6~kAAOSwcwdckGvb
"Lenovo X1 Carbon 7th Gen 14"" Laptop i7-8565U 16GB 512GB SSD W10P 4G",Brand New,From Australia,"52,109.14 CZK",0,0,https://www.ebay.com/itm/Lenovo-X1-Carbon-7th-Gen-14-Laptop-i7-8565U-16GB-512GB-SSD-W10P-4G/264517810589?hash=item3d967d799d:g:268AAOSwoDVeTThp
Lenovo ThinkPad x1 Carbon Black Laptop 35 20qd003mix,Brand New,From Italy,"64,187.33 CZK",Len,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-Nero-Computer-portatile-35-20QD003MIX/254437261154?epid=25034103889&hash=item3b3da47f62:g:KMoAAOSw5r9d4MuI
"Lenovo ThinkPad X1 Carbon (6th Gen) (1.90GHz, up to 4.20GHz with Turbo Boost)",Pre-Owned,From United States,"39,437.34 CZK",0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-6th-Gen-1-90GHz-up-to-4-20GHz-with-Turbo-Boost/184070104842?hash=item2adb6ee70a:g:tJMAAOSwepld5~T7
"Lenovo ThinkPad x1 Carbon Black Laptop 35,6 CM (14"") 2560 x 1440 x",Brand New,From Italy,"59,141.81 CZK",Pre,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-Nero-Computer-portatile-35-6-cm-14-2560-x-1440-Pixe/202875931295?epid=5032589156&hash=item2f3c590a9f:g:PKsAAOSw5v9eQsG4
"Lenovo motherboard i7-8650U thinkpad x1 carbon 6th gen type 20KH, 20KG 01YR217",Brand New,From Canada,"16,074.00 CZK",0,0,https://www.ebay.com/itm/Lenovo-motherboard-i7-8650U-thinkpad-x1-carbon-6th-gen-type-20KH-20KG-01YR217/184063356771?hash=item2adb07ef63:g:R~UAAOSwY8td4x~Z
8th Gen i7 Touch Screen X1 Carbon Gen 6 with 16GB RAM/512 SSD- AS NEW,Pre-Owned,From Australia,"29,130.01 CZK",0,0,https://www.ebay.com/itm/8th-Gen-i7-Touch-Screen-X1-Carbon-Gen-6-with-16GB-RAM-512-SSD-AS-NEW/283790990512?hash=item421342dcb0:g:TV4AAOSwowxeTdrO
"Lenovo 20KK-S1LL00 ThinkPad X1 14"" 256GB 8GB RAM Carbon 3rdGeneration Ultrabook",Brand New,From Canada,"23,150.05 CZK",Len,0,https://www.ebay.com/itm/Lenovo-20KK-S1LL00-ThinkPad-X1-14-256GB-8GB-RAM-Carbon-3rdGeneration-Ultrabook/293151174623?epid=13031087314&hash=item44412befdf:g:9g8AAOSwz55cn0pG
With free mouse! Lenovo X1 Carbon Thinkpad Ultrabook,Pre-Owned,From Australia,"5,963.99 CZK",0,0,https://www.ebay.com/itm/With-free-mouse-Lenovo-X1-Carbon-Thinkpad-Ultrabook/233491189677?hash=item365d28cfad:g:IpYAAOSwBTleQUvY
